s_num,ep_num,nth_s_ep,seg_num,seg_name,seg_url
8,Episode_248,21,5,Joann Albanese,https://unsolvedmysteries.fandom.com//wiki/Joann_Albanese
8,Episode_248,21,6,Charlotte Pollis,https://unsolvedmysteries.fandom.com//wiki/Charlotte_Pollis
8,Episode_248,21,7,Three Partners Ranch,https://unsolvedmysteries.fandom.com//wiki/Three_Partners_Ranch
8,Episode_249,22,1,Doris Duke,https://unsolvedmysteries.fandom.com//wiki/Doris_Duke
8,Episode_249,22,2,Rodger Lindsley,https://unsolvedmysteries.fandom.com//wiki/Rodger_Lindsley
8,Episode_249,22,3,John Anthony Diaz,https://unsolvedmysteries.fandom.com//wiki/John_Anthony_Diaz
8,Episode_249,22,4,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/The_Friends_of_Kim_Schad
8,Episode_249,22,5,Chupacabras,https://unsolvedmysteries.fandom.com//wiki/Chupacabras
8,Episode_249,22,6,Matt and Wendy Jameson,https://unsolvedmysteries.fandom.com//wiki/Matt_and_Wendy_Jameson
8,Episode_251,24,1,The Curse of King Tut,https://unsolvedmysteries.fandom.com//wiki/The_Curse_of_King_Tut
8,Episode_251,24,2,Sam Wodke,https://unsolvedmysteries.fandom.com//wiki/Sam_Wodke
8,Episode_251,24,3,Harvey McCloud,https://unsolvedmysteries.fandom.com//wiki/Harvey_McCloud
8,Episode_251,24,4,Sarah Powell,https://unsolvedmysteries.fandom.com//wiki/Sarah_Powell
8,Episode_251,24,5,Amtrak Derailment,https://unsolvedmysteries.fandom.com//wiki/Amtrak_Derailment
8,Episode_252,25,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Joseph_Cole
8,Episode_252,25,2,The Family of LaDonna Alfano,https://unsolvedmysteries.fandom.com//wiki/The_Family_of_LaDonna_Alfano
8,Episode_252,25,3,The Mother of Tim Harrell,https://unsolvedmysteries.fandom.com//wiki/The_Mother_of_Tim_Harrell
8,Episode_252,25,4,David Freeman,https://unsolvedmysteries.fandom.com//wiki/David_Freeman
8,Episode_252,25,4,Tim Good,https://unsolvedmysteries.fandom.com//wiki/Tim_Good
8,Episode_252,25,5,Milly McGregor,https://unsolvedmysteries.fandom.com//wiki/Milly_McGregor
8,Episode_252,25,5,Randy Spears,https://unsolvedmysteries.fandom.com//wiki/Randy_Spears
8,Episode_252,25,6,Candice and Sharina Berry,https://unsolvedmysteries.fandom.com//wiki/Candice_and_Sharina_Berry
8,Episode_252,25,7,Thomas David Dixon,https://unsolvedmysteries.fandom.com//wiki/Thomas_David_Dixon
8,Episode_253,26,1,Jorge Mendez and Jose Rios,https://unsolvedmysteries.fandom.com//wiki/Jorge_Mendez_and_Jose_Rios
8,Episode_253,26,1,Jorge Mendez and Jose Rios,https://unsolvedmysteries.fandom.com//wiki/Jorge_Mendez_and_Jose_Rios
8,Episode_253,26,2,David Cox,https://unsolvedmysteries.fandom.com//wiki/David_Cox
8,Episode_253,26,3,Thomas David Dixon,https://unsolvedmysteries.fandom.com//wiki/Thomas_David_Dixon
8,Episode_253,26,4,Inner City Church Fire,https://unsolvedmysteries.fandom.com//wiki/Inner_City_Church_Fire
8,Episode_254,27,1,Kelly Lee McGinnis,https://unsolvedmysteries.fandom.com//wiki/Kelly_Lee_McGinnis
8,Episode_254,27,2,Kristie Gunderson Lee,https://unsolvedmysteries.fandom.com//wiki/Kristie_Gunderson_Lee
8,Episode_254,27,3,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/The_Daughter_of_Dave_and_Christie_Carlsen
8,Episode_254,27,4,The Curse of King Tut,https://unsolvedmysteries.fandom.com//wiki/The_Curse_of_King_Tut
9,Episode_255,1,1,Zodiac Killer,https://unsolvedmysteries.fandom.com//wiki/Zodiac_Killer
9,Episode_255,1,1,The Unabomber,https://unsolvedmysteries.fandom.com//wiki/The_Unabomber
9,Episode_255,1,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Carl_And_Mary_Dennie
9,Episode_255,1,3,April Gregory,https://unsolvedmysteries.fandom.com//wiki/April_Gregory
9,Episode_255,1,3,Kristin Smart,https://unsolvedmysteries.fandom.com//wiki/Kristin_Smart
9,Episode_255,1,4,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Trish_Zemba
9,Episode_255,1,5,William Jordan,https://unsolvedmysteries.fandom.com//wiki/William_Jordan
9,Episode_255,1,6,Andre Wilson,https://unsolvedmysteries.fandom.com//wiki/Andre_Wilson
9,Episode_256,2,1,Margaux Hemingway,https://unsolvedmysteries.fandom.com//wiki/Margaux_Hemingway
9,Episode_256,2,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Johnathan_Kern
9,Episode_256,2,3,Albert Leon Fletcher,https://unsolvedmysteries.fandom.com//wiki/Albert_Leon_Fletcher
9,Episode_256,2,4,Jose Blandon,https://unsolvedmysteries.fandom.com//wiki/Jose_Blandon
9,Episode_256,2,5,Grant Hendrickson and Michele Cartagena,https://unsolvedmysteries.fandom.com//wiki/Grant_Hendrickson_and_Michele_Cartagena
9,Episode_256,2,6,Bruce and Rosa,https://unsolvedmysteries.fandom.com//wiki/Bruce_and_Rosa
9,Episode_256,2,6,Bruce and Rosa,https://unsolvedmysteries.fandom.com//wiki/Bruce_and_Rosa
9,Episode_256,2,7,Petey,https://unsolvedmysteries.fandom.com//wiki/Raymond_%22Petey%22_Routte
9,Episode_256,2,8,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/The_Daughter_of_Dave_and_Christie_Carlsen
9,Episode_257,3,1,Bobby Fuller,https://unsolvedmysteries.fandom.com//wiki/Bobby_Fuller
9,Episode_257,3,2,David Freeman,https://unsolvedmysteries.fandom.com//wiki/David_Freeman
9,Episode_257,3,2,Tim Good,https://unsolvedmysteries.fandom.com//wiki/Tim_Good
9,Episode_257,3,3,David Coleman,https://unsolvedmysteries.fandom.com//wiki/David_Coleman
9,Episode_257,3,4,Red Mercury,https://unsolvedmysteries.fandom.com//wiki/Red_Mercury
9,Episode_257,3,5,Cawood Burglary,https://unsolvedmysteries.fandom.com//wiki/Cawood_Burglary
9,Episode_257,3,6,Kelly Lee McGinnis,https://unsolvedmysteries.fandom.com//wiki/Kelly_Lee_McGinnis
9,Episode_257,3,7,Fertility Statues,https://unsolvedmysteries.fandom.com//wiki/Fertility_Statues
9,Episode_258,4,1,Laurie Cabot,https://unsolvedmysteries.fandom.com//wiki/Laurie_Cabot
9,Episode_258,4,1,Martha Brailsford,https://unsolvedmysteries.fandom.com//wiki/Martha_Brailsford
9,Episode_258,4,1,Gail Knowlton,https://unsolvedmysteries.fandom.com//wiki/Gail_Knowlton
9,Episode_258,4,2,Agustin Mendoza,https://unsolvedmysteries.fandom.com//wiki/Agustin_Mendoza
9,Episode_258,4,3,Elena Souza,https://unsolvedmysteries.fandom.com//wiki/Elena_Souza
9,Episode_258,4,4,The Mother of Tim Harrell,https://unsolvedmysteries.fandom.com//wiki/The_Mother_of_Tim_Harrell
9,Episode_258,4,5,Sam Zelikson,https://unsolvedmysteries.fandom.com//wiki/Sam_Zelikson
9,Episode_258,4,6,Meriah and Sabria Widboom,https://unsolvedmysteries.fandom.com//wiki/Meriah_and_Sabria_Widboom
9,Episode_259,5,1,Life on Mars,https://unsolvedmysteries.fandom.com//wiki/Life_on_Mars
9,Episode_259,5,2,Tony DeCompo,https://unsolvedmysteries.fandom.com//wiki/Tony_DeCompo
9,Episode_259,5,3,Kansas City Arsonist,https://unsolvedmysteries.fandom.com//wiki/Kansas_City_Arsonist
9,Episode_259,5,4,David Chase,https://unsolvedmysteries.fandom.com//wiki/David_Chase
9,Episode_259,5,5,Candice and Sharina Berry,https://unsolvedmysteries.fandom.com//wiki/Candice_and_Sharina_Berry
9,Episode_259,5,6,The Siblings of Jeff Linn,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Jeff_Linn
9,Episode_259,5,7,David Coleman,https://unsolvedmysteries.fandom.com//wiki/David_Coleman
9,Episode_259,5,8,Owen Walker,https://unsolvedmysteries.fandom.com//wiki/Owen_Walker
9,Episode_259,5,9,Heirs of Temperee Hawkins,https://unsolvedmysteries.fandom.com//wiki/Heirs_of_Temperee_Hawkins
9,Episode_260,6,1,Jarod Allgood,https://unsolvedmysteries.fandom.com//wiki/Jarod_Allgood
9,Episode_260,6,1,Heidee Ruiz,https://unsolvedmysteries.fandom.com//wiki/Heidee_Ruiz
9,Episode_260,6,2,Karen Pelletiere,https://unsolvedmysteries.fandom.com//wiki/Karen_Pelletiere
9,Episode_260,6,2,William Pelletiere,https://unsolvedmysteries.fandom.com//wiki/William_Pelletiere
9,Episode_260,6,3,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Lance_Gueverra
9,Episode_260,6,4,Jesus De La Cruz,https://unsolvedmysteries.fandom.com//wiki/Jesus_De_La_Cruz
9,Episode_260,6,5,Susan Harrison,https://unsolvedmysteries.fandom.com//wiki/Susan_Harrison
9,Episode_260,6,6,The Sister of Lois Cappoziello,https://unsolvedmysteries.fandom.com//wiki/The_Sister_of_Lois_Cappoziello
9,Episode_261,7,1,Howard Storm,https://unsolvedmysteries.fandom.com//wiki/Howard_Storm
9,Episode_261,7,2,Alicia Showalter Reynolds,https://unsolvedmysteries.fandom.com//wiki/Alicia_Showalter_Reynolds
9,Episode_261,7,3,Richard Cepulonis,https://unsolvedmysteries.fandom.com//wiki/Richard_Cepulonis
9,Episode_261,7,3,Karen Walters,https://unsolvedmysteries.fandom.com//wiki/Karen_Walters
9,Episode_261,7,4,Jimmy Ray LeGate,https://unsolvedmysteries.fandom.com//wiki/Jimmy_Ray_LeGate
9,Episode_261,7,4,Karen Lofland,https://unsolvedmysteries.fandom.com//wiki/Karen_Lofland
9,Episode_261,7,5,Michael Wilburn,https://unsolvedmysteries.fandom.com//wiki/Michael_Wilburn
9,Episode_261,7,6,Savior of Steve Newton,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Steve_Newton
9,Episode_261,7,7,Stephanie Booker,https://unsolvedmysteries.fandom.com//wiki/Stephanie_Booker
9,Episode_262,8,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/O.J._Simpson
9,Episode_262,8,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Qi_Gong
9,Episode_262,8,3,Whitey Bulger,https://unsolvedmysteries.fandom.com//wiki/Whitey_Bulger
9,Episode_262,8,3,Catherine Greig,https://unsolvedmysteries.fandom.com//wiki/Catherine_Greig
9,Episode_262,8,4,Robert Trenholm,https://unsolvedmysteries.fandom.com//wiki/Robert_Trenholm
9,Episode_262,8,5,Samuel Glover and Marshall Kirkpatrick,https://unsolvedmysteries.fandom.com//wiki/Samuel_Glover_and_Marshall_Kirkpatrick
9,Episode_262,8,6,Le-Zhan Williams,https://unsolvedmysteries.fandom.com//wiki/Le-Zhan_Williams
9,Episode_262,8,6,Daphne Boyden,https://unsolvedmysteries.fandom.com//wiki/Daphne_Boyden
9,Episode_263,9,1,Michael Short,https://unsolvedmysteries.fandom.com//wiki/Michael_Short
9,Episode_263,9,1,Melody Woods,https://unsolvedmysteries.fandom.com//wiki/Melody_Woods
9,Episode_263,9,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/The_Daughter_of_Dave_and_Christie_Carlsen
9,Episode_263,9,3,Regina Davis,https://unsolvedmysteries.fandom.com//wiki/Regina_Davis
9,Episode_263,9,4,Lynn Amos,https://unsolvedmysteries.fandom.com//wiki/Lynn_Amos
9,Episode_263,9,5,The Parents of Gale Samuels,https://unsolvedmysteries.fandom.com//wiki/The_Parents_of_Gale_Samuels
9,Episode_263,9,6,Cokeville Elementary School Explosion,https://unsolvedmysteries.fandom.com//wiki/Cokeville_Elementary_School_Explosion
9,Episode_264,10,1,Boo,https://unsolvedmysteries.fandom.com//wiki/Boo
9,Episode_264,10,1,Oscar,https://unsolvedmysteries.fandom.com//wiki/Oscar
9,Episode_264,10,1,Ringo,https://unsolvedmysteries.fandom.com//wiki/Ringo
9,Episode_264,10,2,Connie Jean Helton,https://unsolvedmysteries.fandom.com//wiki/Connie_Jean_Helton
9,Episode_264,10,2,Zenith Helton,https://unsolvedmysteries.fandom.com//wiki/Zenith_Helton
9,Episode_264,10,3,Zip Gun Bomber,https://unsolvedmysteries.fandom.com//wiki/Zip_Gun_Bomber
9,Episode_264,10,4,Sandra Orellana,https://unsolvedmysteries.fandom.com//wiki/Sandra_Orellana
9,Episode_264,10,5,Kelli Ann Ayres,https://unsolvedmysteries.fandom.com//wiki/Kelli_Ann_Ayres
9,Episode_264,10,6,Elena Souza,https://unsolvedmysteries.fandom.com//wiki/Elena_Souza
9,Episode_264,10,7,Andy Cook,https://unsolvedmysteries.fandom.com//wiki/Andy_Cook
9,Episode_264,10,8,Jimmie Wayne Pierce,https://unsolvedmysteries.fandom.com//wiki/Jimmie_Wayne_Pierce
9,Episode_265,11,1,Kelly Ames,https://unsolvedmysteries.fandom.com//wiki/Kelly_Ames
9,Episode_265,11,2,Sagebrush Rebellion,https://unsolvedmysteries.fandom.com//wiki/Sagebrush_Rebellion
9,Episode_265,11,3,Christopher Kurowski,https://unsolvedmysteries.fandom.com//wiki/Christopher_Kurowski
9,Episode_265,11,4,Alex Kelly,https://unsolvedmysteries.fandom.com//wiki/Alex_Kelly
9,Episode_265,11,5,Jamie Santos,https://unsolvedmysteries.fandom.com//wiki/Jamie_Santos
9,Episode_265,11,6,Gary Wilson,https://unsolvedmysteries.fandom.com//wiki/Gary_Wilson
9,Episode_265,11,6,Marek Kosciukiewicz,https://unsolvedmysteries.fandom.com//wiki/Marek_Kosciukiewicz
9,Episode_267,13,1,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Cancer_Dogs
9,Episode_267,13,2,Tommy Zeigler,https://unsolvedmysteries.fandom.com//wiki/Tommy_Zeigler
9,Episode_267,13,3,Kurt Cobain,https://unsolvedmysteries.fandom.com//wiki/Kurt_Cobain
9,Episode_267,13,4,Amal and Wafa Abdallah,https://unsolvedmysteries.fandom.com//wiki/Amal_and_Wafa_Abdallah
9,Episode_268,14,1,Dr. Cynthia Watson,https://unsolvedmysteries.fandom.com//wiki/Dr._Cynthia_Watson
9,Episode_268,14,2,Ennis Cosby,https://unsolvedmysteries.fandom.com//wiki/Ennis_Cosby
9,Episode_268,14,3,TWA Flight 800,https://unsolvedmysteries.fandom.com//wiki/TWA_Flight_800
9,Episode_268,14,3,US Marine Corps Helicopter Crash,https://unsolvedmysteries.fandom.com//wiki/US_Marine_Corps_Helicopter_Crash
9,Episode_268,14,4,Sandra Orellana,https://unsolvedmysteries.fandom.com//wiki/Sandra_Orellana
9,Episode_268,14,5,Robert Dirscherl,https://unsolvedmysteries.fandom.com//wiki/Robert_Dirscherl
9,Episode_268,14,6,Andy Cook,https://unsolvedmysteries.fandom.com//wiki/Andy_Cook
9,Episode_268,14,7,David Alex Alvarez,https://unsolvedmysteries.fandom.com//wiki/David_Alex_Alvarez
9,Episode_268,14,8,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Comet/Earth_Collision
9,Episode_269,15,1,Olesen Family,https://unsolvedmysteries.fandom.com//wiki/Olesen_Family
9,Episode_269,15,2,Patrick Kelly,https://unsolvedmysteries.fandom.com//wiki/Patrick_Kelly
9,Episode_269,15,3,Highway 50 Phantom,https://unsolvedmysteries.fandom.com//wiki/Highway_50_Phantom
9,Episode_269,15,3,Christene and Nick Skubish,https://unsolvedmysteries.fandom.com//wiki/Christene_and_Nick_Skubish
9,Episode_269,15,4,Ceara O'Connell,https://unsolvedmysteries.fandom.com//wiki/Ceara_O%27Connell
9,Episode_269,15,4,Naoma and Richard Wendorf,https://unsolvedmysteries.fandom.com//wiki/Naoma_and_Richard_Wendorf
9,Episode_269,15,5,Edwin Rodriguez,https://unsolvedmysteries.fandom.com//wiki/Edwin_Rodriguez
9,Episode_269,15,5,Carmen Charneco,https://unsolvedmysteries.fandom.com//wiki/Carmen_Charneco
9,Episode_269,15,6,Billy Ray Sisson,https://unsolvedmysteries.fandom.com//wiki/Billy_Ray_Sisson
9,Episode_269,15,7,Kelli Ann Ayres,https://unsolvedmysteries.fandom.com//wiki/Kelli_Ann_Ayres
9,Episode_271,17,1,David Morehouse,https://unsolvedmysteries.fandom.com//wiki/David_Morehouse
9,Episode_271,17,2,Maria Hernandez,https://unsolvedmysteries.fandom.com//wiki/Maria_Hernandez
9,Episode_271,17,3,Melvin Wilson,https://unsolvedmysteries.fandom.com//wiki/Melvin_Wilson
9,Episode_271,17,4,Petey,https://unsolvedmysteries.fandom.com//wiki/Raymond_%22Petey%22_Routte
9,Episode_271,17,5,Andre Wilson,https://unsolvedmysteries.fandom.com//wiki/Andre_Wilson
9,Episode_271,17,6,Mark Gagliardo,https://unsolvedmysteries.fandom.com//wiki/Mark_Gagliardo
9,Episode_271,17,7,Ian Wilmut and Keith Campbell,https://unsolvedmysteries.fandom.com//wiki/Ian_Wilmut_and_Keith_Campbell
9,Episode_272,18,1,Maria Socorro De Rodriguez LaPine,https://unsolvedmysteries.fandom.com//wiki/Maria_Socorro_De_Rodriguez_LaPine
9,Episode_272,18,2,Mark Gagliardo,https://unsolvedmysteries.fandom.com//wiki/Mark_Gagliardo
9,Episode_272,18,3,TWA Flight 800,https://unsolvedmysteries.fandom.com//wiki/TWA_Flight_800
9,Episode_272,18,4,Samuel Glover and Marshall Kirkpatrick,https://unsolvedmysteries.fandom.com//wiki/Samuel_Glover_and_Marshall_Kirkpatrick
9,Episode_272,18,5,Candy and Roxy,https://unsolvedmysteries.fandom.com//wiki/Candy_and_Roxy
9,Episode_272,18,6,Smith Home,https://unsolvedmysteries.fandom.com//wiki/Smith_Home
9,Episode_273,19,1,Jeanette Federico,https://unsolvedmysteries.fandom.com//wiki/Jeanette_Federico
9,Episode_273,19,2,Susan Harrison,https://unsolvedmysteries.fandom.com//wiki/Susan_Harrison
9,Episode_273,19,3,Karen Pelletiere,https://unsolvedmysteries.fandom.com//wiki/Karen_Pelletiere
9,Episode_273,19,3,William Pelletiere,https://unsolvedmysteries.fandom.com//wiki/William_Pelletiere
9,Episode_274,20,1,Rosemary Altea,https://unsolvedmysteries.fandom.com//wiki/Rosemary_Altea
9,Episode_274,20,2,Blair Adams,https://unsolvedmysteries.fandom.com//wiki/Blair_Adams
9,Episode_274,20,3,The Son of Bobbi Page Myler,https://unsolvedmysteries.fandom.com//wiki/The_Son_of_Bobbi_Page_Myler
9,Episode_274,20,4,Men In Black,https://unsolvedmysteries.fandom.com//wiki/Men_In_Black
9,Episode_274,20,5,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Dennis_Kevin_Smith
9,Episode_274,20,6,Candice and Sharina Berry,https://unsolvedmysteries.fandom.com//wiki/Candice_and_Sharina_Berry
9,Episode_274,20,7,The Siblings of Jeff Linn,https://unsolvedmysteries.fandom.com//wiki/The_Siblings_of_Jeff_Linn
9,Episode_275,21,1,Don Davis Jr.,https://unsolvedmysteries.fandom.com//wiki/Don_Davis_Jr.
9,Episode_275,21,2,Trent Fouts,https://unsolvedmysteries.fandom.com//wiki/Trent_Fouts
9,Episode_275,21,3,Kristie Gunderson Lee,https://unsolvedmysteries.fandom.com//wiki/Kristie_Gunderson_Lee
9,Episode_275,21,4,Lynne Plaskett,https://unsolvedmysteries.fandom.com//wiki/Lynne_Plaskett
9,Episode_275,21,5,Carolyn Reynolds,https://unsolvedmysteries.fandom.com//wiki/Carolyn_Reynolds
9,Episode_275,21,6,Susan King,https://unsolvedmysteries.fandom.com//wiki/Susan_King
9,Episode_276,22,1,Savior of Samantha Roberts,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Samantha_Roberts
9,Episode_276,22,2,Aimee Willard,https://unsolvedmysteries.fandom.com//wiki/Aimee_Willard
9,Episode_276,22,3,David Thompson,https://unsolvedmysteries.fandom.com//wiki/David_Thompson
9,Episode_276,22,4,Chase Bowman,https://unsolvedmysteries.fandom.com//wiki/Chase_Bowman
9,Episode_276,22,5,Cynthia Armistead,https://unsolvedmysteries.fandom.com//wiki/Cynthia_Armistead
9,Episode_276,22,5,Jayne Hitchcock,https://unsolvedmysteries.fandom.com//wiki/Jayne_Hitchcock
9,Episode_276,22,6,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/The_Daughter_of_Dave_and_Christie_Carlsen
9,Episode_277,23,1,Amazon Women,https://unsolvedmysteries.fandom.com//wiki/Amazon_Women
9,Episode_277,23,2,Oakville Blobs,https://unsolvedmysteries.fandom.com//wiki/Oakville_Blobs
9,Episode_277,23,3,David Shublak,https://unsolvedmysteries.fandom.com//wiki/David_Shublak
9,Episode_277,23,4,Dimitric Moore,https://unsolvedmysteries.fandom.com//wiki/Dimitric_Moore
9,Episode_278,24,1,Salvatore Spinnato,https://unsolvedmysteries.fandom.com//wiki/Salvatore_Spinnato
9,Episode_278,24,2,Reverend Ralph DiOrio,https://unsolvedmysteries.fandom.com//wiki/Reverend_Ralph_DiOrio
9,Episode_278,24,3,Dana Satterfield,https://unsolvedmysteries.fandom.com//wiki/Dana_Satterfield
9,Episode_278,24,4,The Friend of Moises Treves,https://unsolvedmysteries.fandom.com//wiki/The_Friend_of_Moises_Treves
9,Episode_278,24,5,Atlanta/Spokane Bomber,https://unsolvedmysteries.fandom.com//wiki/Atlanta/Spokane_Bomber
9,Episode_278,24,6,David Gause,https://unsolvedmysteries.fandom.com//wiki/David_Gause
9,Episode_279,25,1,Jimmie Wayne Pierce,https://unsolvedmysteries.fandom.com//wiki/Jimmie_Wayne_Pierce
9,Episode_279,25,2,Stephanie Booker,https://unsolvedmysteries.fandom.com//wiki/Stephanie_Booker
9,Episode_280,26,1,Therese Rose Walsh,https://unsolvedmysteries.fandom.com//wiki/Therese_Rose_Walsh
9,Episode_280,26,1,Merle Marie Vanderheiden,https://unsolvedmysteries.fandom.com//wiki/Merle_Marie_Vanderheiden
9,Episode_280,26,2,Maria Hernandez,https://unsolvedmysteries.fandom.com//wiki/Maria_Hernandez
9,Episode_280,26,3,Melvin Wilson,https://unsolvedmysteries.fandom.com//wiki/Melvin_Wilson
10,Episode_281,1,1,Elvis Presley,https://unsolvedmysteries.fandom.com//wiki/Elvis_Presley
10,Episode_281,1,2,Joe McCarthy,https://unsolvedmysteries.fandom.com//wiki/Joe_McCarthy
10,Episode_281,1,2,Herman Stegos,https://unsolvedmysteries.fandom.com//wiki/Herman_Stegos
10,Episode_281,1,2,mw-redirect,https://unsolvedmysteries.fandom.com//wiki/Cheryl_Landon
10,Episode_281,1,3,Monika Rizzo,https://unsolvedmysteries.fandom.com//wiki/Monika_Rizzo
10,Episode_281,1,4,Candy Belt and Gloria Ross,https://unsolvedmysteries.fandom.com//wiki/Candy_Belt_and_Gloria_Ross
10,Episode_282,2,1,Joffre Ramos,https://unsolvedmysteries.fandom.com//wiki/Joffre_Ramos
10,Episode_282,2,1,Luie Quezada,https://unsolvedmysteries.fandom.com//wiki/Luie_Quezada
10,Episode_282,2,2,Michelle Abraham,https://unsolvedmysteries.fandom.com//wiki/Michelle_Abraham
10,Episode_282,2,2,Chrystal Didonato and Jessica Abraham,https://unsolvedmysteries.fandom.com//wiki/Chrystal_Didonato_and_Jessica_Abraham
10,Episode_282,2,3,Mary Agnes Gross,https://unsolvedmysteries.fandom.com//wiki/Mary_Agnes_Gross
10,Episode_282,2,4,Kathy Page,https://unsolvedmysteries.fandom.com//wiki/Kathy_Page
10,Episode_282,2,5,Michael Drosnin,https://unsolvedmysteries.fandom.com//wiki/Michael_Drosnin
10,Episode_283,3,1,Michael Wayne Brown,https://unsolvedmysteries.fandom.com//wiki/Michael_Wayne_Brown
10,Episode_283,3,1,Donna Moses Brown,https://unsolvedmysteries.fandom.com//wiki/Donna_Moses_Brown
10,Episode_283,3,2,Ngoc Van Tran,https://unsolvedmysteries.fandom.com//wiki/Ngoc_Van_Tran
10,Episode_283,3,3,Marvin Gabrion,https://unsolvedmysteries.fandom.com//wiki/Marvin_Gabrion
10,Episode_283,3,3,Shannon Verhage,https://unsolvedmysteries.fandom.com//wiki/Shannon_Verhage
10,Episode_283,3,3,Wayne Davis,https://unsolvedmysteries.fandom.com//wiki/Wayne_Davis
10,Episode_283,3,3,John Weeks,https://unsolvedmysteries.fandom.com//wiki/John_Weeks
10,Episode_283,3,3,Robert Allen,https://unsolvedmysteries.fandom.com//wiki/Robert_Allen
10,Episode_283,3,3,Rachel Timmerman,https://unsolvedmysteries.fandom.com//wiki/Rachel_Timmerman
10,Episode_283,3,4,Pat Brown,https://unsolvedmysteries.fandom.com//wiki/Pat_Brown
10,Episode_283,3,5,Nanteos Cup,https://unsolvedmysteries.fandom.com//wiki/Nanteos_Cup
10,Episode_284,4,1,Wendy Von Huben,https://unsolvedmysteries.fandom.com//wiki/Wendy_Von_Huben
10,Episode_284,4,1,Jesse Howell,https://unsolvedmysteries.fandom.com//wiki/Jesse_Howell
10,Episode_284,4,2,Woods Home,https://unsolvedmysteries.fandom.com//wiki/Woods_Home
10,Episode_284,4,3,Jose Blandon,https://unsolvedmysteries.fandom.com//wiki/Jose_Blandon
10,Episode_284,4,4,Marshall Lee Brown,https://unsolvedmysteries.fandom.com//wiki/Marshall_Lee_Brown
10,Episode_285,5,1,Chair of Death,https://unsolvedmysteries.fandom.com//wiki/Chair_of_Death
10,Episode_285,5,2,Savior of Wilma Drew,https://unsolvedmysteries.fandom.com//wiki/Savior_of_Wilma_Drew
10,Episode_285,5,3,Katherine Korzilius,https://unsolvedmysteries.fandom.com//wiki/Katherine_Korzilius
10,Episode_285,5,4,Paul Ragusa,https://unsolvedmysteries.fandom.com//wiki/Paul_Ragusa
10,Episode_285,5,5,Francis C. Buhay,https://unsolvedmysteries.fandom.com//wiki/Francis_C._Buhay
10,Episode_285,5,6,Trent Fouts,https://unsolvedmysteries.fandom.com//wiki/Trent_Fouts
10,Episode_286,6,1,Phoenix Lights,https://unsolvedmysteries.fandom.com//wiki/Phoenix_Lights
10,Episode_286,6,2,The Children of Doreen Espinosa,https://unsolvedmysteries.fandom.com//wiki/The_Children_of_Doreen_Espinosa
10,Episode_286,6,3,Sharon Kinne,https://unsolvedmysteries.fandom.com//wiki/Sharon_Kinne
10,Episode_286,6,4,Gary and Ted Noble,https://unsolvedmysteries.fandom.com//wiki/Gary_and_Ted_Noble
10,Episode_286,6,5,Richard Aderson,https://unsolvedmysteries.fandom.com//wiki/Richard_Aderson
11,Episode_287,1,1,Brook Baker,https://unsolvedmysteries.fandom.com//wiki/Brook_Baker
11,Episode_287,1,2,Bugsy Siegel,https://unsolvedmysteries.fandom.com//wiki/Bugsy_Siegel
11,Episode_287,1,3,Sabrina Aisenberg,https://unsolvedmysteries.fandom.com//wiki/Sabrina_Aisenberg
11,Episode_287,1,4,Audrey Santo,https://unsolvedmysteries.fandom.com//wiki/Audrey_Santo
11,Episode_287,1,5,Henry Weingarten,https://unsolvedmysteries.fandom.com//wiki/Henry_Weingarten
11,Episode_288,2,1,Jason McVean and Alan Pilon,https://unsolvedmysteries.fandom.com//wiki/Jason_McVean_and_Alan_Pilon
11,Episode_288,2,2,The Skunk Ape,https://unsolvedmysteries.fandom.com//wiki/The_Skunk_Ape
11,Episode_288,2,3,Delta Queen Riverboat,https://unsolvedmysteries.fandom.com//wiki/Delta_Queen_Riverboat
11,Episode_288,2,4,Michelle Witherell,https://unsolvedmysteries.fandom.com//wiki/Michelle_Witherell
11,Episode_288,2,5,Nicolai Levashov,https://unsolvedmysteries.fandom.com//wiki/Nicolai_Levashov
11,Episode_289,3,1,Jayson Artis,https://unsolvedmysteries.fandom.com//wiki/Jayson_Artis
11,Episode_289,3,2,Amy Wroe Bechtel,https://unsolvedmysteries.fandom.com//wiki/Amy_Wroe_Bechtel
